id,created_at,tag,screen_name,text,url,expanded_url,favorited_at
1607632929886244864,2022-12-27 07:02:13,#python,jblefevre60,b'\xf0\x9f\x92\xa5Waste sorting robot!#AI #MachineLearning #Robotics #IoT #Python #Coding #100DaysOfCode #CES2023\xe2\x80\xa6 https://t.co/85j6hADoZ4',https://t.co/85j6hADoZ4,https://twitter.com/i/web/status/1607632929886244864,2022-12-27 07:02:13
1607632871426248704,2022-12-27 07:01:59,#python,ricardo_ik_ahau,b'RT @datasciencetip_: Join the ranks of highly trained data scientists and enroll in this certification course today#DataScience #100daysof\xe2\x80\xa6',,,2022-12-27 07:02:14
1607632852832882689,2022-12-27 07:01:55,#python,ricardo_ik_ahau,"b""RT @datasciencetip_: Don't miss out on the opportunity to become a certified data scientist. This course will give you the skills and knowl\xe2\x80\xa6""",,,2022-12-27 07:02:14
1607632836181528591,2022-12-27 07:01:51,#python,ricardo_ik_ahau,b'RT @datasciencetip_: Ready to take your data science career to the next level? This certification course will give you the tools you need t\xe2\x80\xa6',,,2022-12-27 07:02:15
1607632818460557312,2022-12-27 07:01:46,#python,ricardo_ik_ahau,b'RT @datasciencetip_: Enhance your resume and boost your credibility with this data science certification course. #DataScience #100daysofda\xe2\x80\xa6',,,2022-12-27 07:02:16
